id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
33826612,MIQ_Silom5 Compact & convenience Wifi 300 MB,35082871,Ed,,Bang Rak,13.72824,100.52299,Private room,3000,1,5,2020-01-20,0.12,22,47,0,
34063261,Backpackerhouse,257223752,มะเดี่ยว,,Suanluang,13.71351,100.60605,Shared room,375,3,0,,,1,180,0,
33837998,素坤逸 50巷 酒店式公寓双床套房 BTS On Nut,207453281,Hua,,Khlong Toei,13.70399,100.59931,Entire home/apt,750,1,10,2022-08-02,0.28,20,43,5,
34065119,C13 STERILIZED! KKAMAI BTS丨WIFI 丨POOL AND GYM,231391633,Riley,,Khlong Toei,13.71152,100.58059,Entire home/apt,1148,1,13,2022-06-30,0.31,51,20,2,
33843334,MRT Huay Kwang Cozy Room 私人奢華,49138822,Sunee,,Huai Khwang,13.76734,100.58511,Private room,1250,90,0,,,3,0,0,
34067207,Kory Place,228866418,Ko Teerasak,,Suanluang,13.74487,100.6323,Private room,1300,1,0,,,7,363,0,
33859366,ban kok home marisa,254054648,Luciano,,Thawi Watthana,13.79325,100.40393,Private room,530,1,1,2019-09-27,0.03,1,365,0,
34069859,Modern 1 BR apr near Airport link on the Rama 9.,323158,Sue,,Bang Kapi,13.74625,100.60626,Entire home/apt,999,3,3,2020-02-25,0.08,4,232,0,
33860895,Clean tidy apartment,255688467,Geruila,,Bang Kho laen,13.698,100.50123,Entire home/apt,1867,1,0,,,1,365,0,
34070414,APT476 | 2nd Fl. | 2 BDR | 1min walk to Subway,14335043,Tan,,Parthum Wan,13.7384,100.51786,Entire home/apt,3173,1,112,2022-09-18,3.09,14,106,29,
34079321,HOG,77075271,Panai,,Thon buri,13.73893,100.4934,Private room,750,1,4,2019-08-28,0.10,3,364,0,
33861412,Modern Home Tower,183287697,Siri,,Yan na wa,13.69675,100.5399,Entire home/apt,2500,2,0,,,1,365,0,
33865617,Weekly・2BR@Asok&Sukhumvit#Terminal 21&Nana#Max6,4385665,Yefeng,,Khlong Toei,13.73562,100.55825,Entire home/apt,3072,1,76,2022-09-06,1.82,26,67,22,
33882982,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,,Ratchathewi,13.74904,100.55658,Entire home/apt,1071,2,36,2020-04-20,0.87,207,360,0,
34092981,Best Location 1min walk to BTS On Nut Ideo Mobi  B,103825017,Luesak,,Phra Khanong,13.7042,100.60293,Private room,1200,21,23,2022-05-28,0.59,2,93,1,
33885037,Entire Big Townhouse Close to Silom/Siam/Sukhumvit,1927968,Evan,,Sathon,13.7209,100.54652,Entire home/apt,1600,1,70,2022-09-07,1.70,24,344,7,
34094923,Perfect Location in Asoke / best choice for Couple,257460041,Dandora,,Khlong Toei,13.72862,100.55985,Private room,1524,1,1,2019-12-15,0.03,4,365,0,
33885710,"Modern Luxury, Sky Pool, BTS Phrom Phong,Sukhumvit",221286452,Lek,,Khlong Toei,13.72266,100.58067,Entire home/apt,1350,7,60,2022-08-13,1.48,4,38,10,
33886651,Family’s big green space in the middle of Thonglor,54422142,Atcharat,,Vadhana,13.73932,100.5774,Entire home/apt,3300,30,0,,,2,363,0,
34098079,Mozart & Lola Residence,150807806,Lobsang,,Phra Khanong,13.69398,100.61178,Private room,900,1,7,2019-09-12,0.17,1,365,0,
34099867,Hidden Gem near Asoke w/ hip Bars and cafes around,257460041,Dandora,,Khlong Toei,13.71497,100.5687,Private room,1413,1,0,,,4,180,0,
33894033,Burerom.village near airport 46/35soi kubon41,220409249,Suchathis,,Khlong Sam Wa,13.86279,100.68846,Entire home/apt,734,3,0,,,1,180,0,
34099899,looking for quiet place to stay in the city ?,257460041,Dandora,,Khlong Toei,13.71701,100.5699,Private room,1750,1,0,,,4,365,0,
33894532,*Siam* 4 Beds for 2-4 ppl. / 200 m. from BTS,255945997,The Journey Begins,,Ratchathewi,13.75067,100.53327,Private room,1100,1,4,2020-01-20,0.10,3,47,0,
34100341,Tree Place (Ying Room),257502763,Kamornluk,,Chom Thong,13.7019,100.45994,Private room,1000,1,0,,,2,363,0,
34101977,BKK Excellent Guest’s Reviews @ Air3nity,13282564,Inthanom,,Bang Rak,13.72604,100.53094,Entire home/apt,3651,1,45,2022-08-28,1.18,6,116,36,
33895941,*Siam* 2 Beds for max 3 ppl. / 200 m. from BTS,255945997,The Journey Begins,,Ratchathewi,13.75095,100.53271,Private room,1100,1,6,2020-02-02,0.18,3,109,0,
34103488,Sukhumvit King Bed Loft Life 150m to BTS Thonglor,257519389,Gaetan,,Khlong Toei,13.72415,100.57808,Entire home/apt,1790,21,24,2022-04-30,0.59,1,335,2,
33896533,*Siam* 1 Bed for max 2 ppl. / 200 m. from BTS,255945997,The Journey Begins,,Ratchathewi,13.75055,100.53138,Private room,950,1,15,2020-03-11,0.36,3,47,0,
33897020,ห้องพักย่านแถวบางเขน ปากซอย เข้าออกสะดวกใกล้เซเว่น,255873963,Supachai,,Bang Khen,13.88434,100.59928,Entire home/apt,427,1,0,,,2,365,0,
34116922,"bangkok Regent‘s丽晶国际学校学区房5分钟到达学校直达火车头夜市华人业主 
便利舒适",40755019,Jenny,,Wang Thong Lang,13.76792,100.60115,Entire home/apt,900,100,12,2022-07-07,0.32,9,365,4,
34126312,A12 STERILIZED! 900m to on nut-BTS @ 7-11&tesco,231391633,Riley,,Khlong Toei,13.70529,100.59205,Entire home/apt,1154,28,2,2019-05-21,0.05,51,17,0,
33904951,Jocking sweet home calm near fashionisland airport,255968282,Suchathis,,Khlong Sam Wa,13.86349,100.68579,Entire home/apt,990,3,0,,,1,180,0,
34127940,【高端旅住】5星旅住公寓/頂級奢華配置/區域最高樓360度盡享曼谷核心美景,199624792,Ho,,Vadhana,13.74086,100.58912,Entire home/apt,850,14,0,,,35,0,0,
33914782,"Bann Kruis Stay in a Thai spa,Thai style",255873963,Supachai,,Bang Khen,13.88222,100.6011,Entire home/apt,662,2,1,2019-06-01,0.02,2,365,0,
33915566,บ้านเช่า Style Contemporary ซอยประชาชื่น 12,97747670,Pornthip,,Bang Sue,13.81601,100.53369,Entire home/apt,32000,12,0,,,1,365,0,
34128162,3min walk to Platinum+Pratunam/2guests+2bed,257693079,Piya,,Ratchathewi,13.75017,100.53913,Entire home/apt,1400,2,3,2019-06-01,0.07,1,180,0,
33917851,Female Dorm/BTS7 Min/Silom/Sathorn/Hostel/Brandnew,60049967,Note,,Bang Rak,13.72289,100.52382,Hotel room,693,1,0,,,8,364,0,
33918011,Designed Dormitory/BTS7Min/Silom/Sathorn/Brandnew,60049967,Note,,Bang Rak,13.72333,100.52331,Hotel room,1188,1,39,2020-03-18,1.00,8,365,0,
34129317,Condo Near BTS on Sukumvit Road 15min to center,241581954,Prasert,,Phra Khanong,13.69532,100.62362,Entire home/apt,743,3,0,,,1,178,0,
33918237,Dormitory /BTS7Min/Silom/Sathorn/Hostel/Brandnew,60049967,Note,,Bang Rak,13.72289,100.52382,Hotel room,594,1,0,,,8,365,0,
34130615,Stylish condo with amazing facilities 500m to BTS,257707793,Fei Fei,,Vadhana,13.71429,100.5943,Entire home/apt,1500,21,33,2022-06-01,0.80,1,314,8,
34130981,Baan Vaneeda,60553853,Time,,Phra Nakhon,13.75768,100.50309,Private room,1500,1,2,2020-01-26,0.05,3,364,0,
33922738,83 siam fandee suites Bangkok (Sap/Surawong Road),26676184,SansaNeeya,,Bang Rak,13.73053,100.52839,Entire home/apt,4000,2,10,2022-08-31,0.25,2,102,5,
34135415,5/ Luxury living sky pool 5mins walk BTS Asok Nana,234983307,Luke,,Khlong Toei,13.7356,100.55704,Entire home/apt,1303,1,81,2022-09-17,1.97,9,254,29,
34135481,4/ Luxury living sky pool 5mins walk BTS Asok Nana,234983307,Luke,,Khlong Toei,13.73639,100.55696,Entire home/apt,1250,1,98,2022-09-19,2.38,9,244,42,
33925140,5 Min to EmporiumBTS Spacious 2LDK 180M2 Expats’HQ,17985918,Thebest,,Vadhana,13.73087,100.57421,Entire home/apt,1955,1,1,2020-01-01,0.03,1,181,0,
34135510,3/ Luxury living sky pool 5mins walk BTS Asok Nana,234983307,Luke,,Khlong Toei,13.73487,100.55696,Entire home/apt,1348,1,100,2022-09-19,2.43,9,241,45,
34137691,Convenient new location and stable WiFi connection,77109496,Wenjia,,Suanluang,13.70996,100.62366,Entire home/apt,590,365,6,2020-06-30,0.17,3,364,0,
33926724,1 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,,Bang Phlat,13.79896,100.51057,Private room,750,1,10,2022-07-19,0.26,7,257,1,
34142702,高景观豪华房&紧邻抖音火车夜市@紧邻大型购物中心&最火爆夜店RCA&ShowDC&无边泳池&中文房东,206349231,Lilian,,Huai Khwang,13.75535,100.57394,Entire home/apt,880,10,28,2022-06-18,0.69,2,0,2,
33928425,3 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,,Bang Phlat,13.79899,100.51059,Private room,750,1,1,2020-03-16,0.03,7,256,0,
34142850,"204 ✪ 3mins BTS, Near DMK, JJ Market, 7-11",36424698,Viewii Siraprapha,,Chatu Chak,13.8256,100.56532,Entire home/apt,421,1,51,2020-04-06,1.24,9,40,0,
33929387,4 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,,Bang Phlat,13.79894,100.51057,Private room,750,1,5,2020-02-16,0.14,7,257,0,
34144978,"Great price, 100m Short walk to BTS, Why stay far?",95548084,Mod Apiluk,,Vadhana,13.74364,100.55101,Entire home/apt,2004,1,47,2022-08-30,1.14,25,181,1,
33930025,5 COZY n MODERN ROOM nearby YANHEE hospital,175084619,Pam,,Bang Phlat,13.79898,100.51057,Private room,750,1,2,2019-10-26,0.05,7,256,0,
34145099,"Great price, 100m Short walk to BTS, Why stay far?",95548084,Mod Apiluk,,Parthum Wan,13.74508,100.55012,Entire home/apt,1904,1,72,2022-08-03,1.74,25,181,1,
33932422,BTS Asok- Home in Vintage Thai Restaurant / GRACE,64766569,Maria,,Vadhana,13.74011,100.56567,Private room,890,2,4,2020-02-22,0.10,7,355,0,
34145814,Cave room in town,44947142,Gibsy,,Chatu Chak,13.83828,100.58261,Entire home/apt,1700,1,0,,,1,88,0,
33934042,BTS Asoke-Home in Vintage Thai Restaurant / MERCY,64766569,Maria,,Vadhana,13.74011,100.56567,Private room,890,1,0,,,7,355,0,
33935625,BTS Asoke-Home in Vintage Thai Restaurant / FAITH,64766569,Maria,,Vadhana,13.74011,100.56567,Private room,890,2,5,2022-08-10,0.14,7,277,2,
34154763,PPMSpace Serviced Apartment Bangna /Deluxe#1,257875559,PPMSpace,,Bang Na,13.67877,100.60215,Entire home/apt,1200,1,0,,,5,180,0,
33944536,C14 STERILIZED! EKKAMAI BTS丨WIFI 丨POOL AND GYM,231391633,Riley,,Khlong Toei,13.71101,100.58006,Entire home/apt,1148,1,3,2020-01-01,0.07,51,17,0,
33946354,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿19,105689479,Taosiam,,Huai Khwang,13.78057,100.57521,Private room,680,1,5,2020-03-13,0.12,34,78,0,
34157287,Be Happy @ B Stay Hotel,257899204,Anussorn,,Wang Thong Lang,13.76137,100.60947,Private room,1000,1,0,,,1,365,0,
34159429,"15 minutes from Suvarnabhumi Airport, privacy",257916352,Trin,,Lat Krabang,13.71484,100.82202,Private room,1900,2,0,,,1,362,0,
33946905,Calm 2bed corner unit + Sky Pool  in Phrom Phong,420188,Baker,,Khlong Toei,13.72754,100.56712,Entire home/apt,2371,4,52,2022-09-13,1.25,10,67,20,
34159915,The European Place Boutique Service Apartment,222503754,La-Or,,Lak Si,13.87022,100.55509,Hotel room,608,1,1,2019-07-14,0.03,2,365,0,
33947075,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿17,105689479,Taosiam,,Huai Khwang,13.77897,100.5771,Private room,670,1,15,2019-11-21,0.37,34,78,0,
34160256,Lisa's House/10min Grand Palace&Khaosan/FleaMarket,257921262,Lisa,,Phra Nakhon,13.75118,100.49775,Entire home/apt,2200,2,56,2022-09-18,1.47,1,293,15,
34161179,Private Room & Workspace at Samsen 9 Dusit Bangkok,254787198,Badeesak,,Dusit,13.77321,100.50701,Private room,459,1,0,,,1,179,0,
33947101,曼谷地铁汇狂站1号出口5分钟 曼谷最大火车夜市 代购按摩街 汇狂夜市 建兴酒家 华人必住民宿11,105689479,Taosiam,,Huai Khwang,13.78051,100.57713,Private room,680,1,16,2020-03-10,0.38,34,78,0,
34161480,Sukhumvit Plus Condo   [Phra Khanong BTS Station],257928654,Somdungporn,,Khlong Toei,13.71206,100.5918,Private room,1900,7,0,,,2,181,0,
33950015,Newly Furnished Supalai Loft Condo Near BTS,29733066,Edwin,,Thon buri,13.7103,100.47834,Entire home/apt,500,90,0,,,1,365,0,
34162758,The loft residence ห้อง 402,256921750,Karnjana,,Bang Khae,13.73714,100.3697,Private room,2000,1,1,2019-04-28,0.02,5,180,0,
33954749,AMA Hostel Bangkok - Deluxe TwinBed Room,226941867,Nakun,,Phra Nakhon,13.74377,100.50146,Private room,4000,1,2,2019-12-03,0.06,8,0,0,
34163303,高层/两居/天际无边泳池/一线河景,213294586,Sun,,Bang Phlat,13.7997,100.50614,Entire home/apt,900,50,0,,,10,365,0,
33955472,Fantastic pool with nice view only 50M to MRT（BKK）,141797436,Mike,,Bang Phlat,13.80126,100.50662,Entire home/apt,485,30,2,2020-02-26,0.06,11,0,0,
34164879,Sukhumvit Plus Condo [Phra Khanong BTS Station],257928654,Somdungporn,,Khlong Toei,13.71329,100.59322,Private room,1600,5,0,,,2,181,0,
33955783,Diamond Sukhumvit Bangkok,256399384,Rachain,,Khlong Toei,13.70947,100.59849,Entire home/apt,1000,1,9,2019-10-10,0.22,1,263,0,
34165927,No.2 Modern and Cozy room in the heart of Bangkok,132599239,Ray,,Khlong Toei,13.72422,100.57066,Entire home/apt,1200,3,4,2020-03-05,0.11,2,365,0,
33956133,MIQ2_Silom BTS&MRT/Mahanakhon sky deck/300mb wifi,35082871,Ed,,Bang Rak,13.72943,100.52336,Entire home/apt,3000,1,2,2020-01-01,0.05,22,312,0,
34168765,House nearby Yanhee Hospital (up to 12 ppl),175084619,Pam,,Bang Phlat,13.79899,100.51054,Entire home/apt,4400,2,1,2020-01-22,0.03,7,56,0,
33972093,3 Beds & Private Bathroom 200 m from subway MRT,40462226,Chanlakan,,Sathon,13.72197,100.55285,Private room,900,2,2,2019-07-07,0.05,7,89,0,
34185663,PPMSpace Serviced Apartment Bangna/Studio#1,257875559,PPMSpace,,Bang Na,13.67874,100.60211,Private room,1200,1,0,,,5,365,0,
33972507,ศรีรามคอนโด,256524611,Autchara,,Saphan Sung,13.78635,100.68573,Private room,750,1,0,,,1,179,0,
34187050,PPMSpace Serviced Apartment Bangna/Deluxe#2,257875559,PPMSpace,,Bang Na,13.67873,100.60219,Private room,1500,1,0,,,5,180,0,
33972941,Deluxe Room with Breakfast,256532416,V One Pride,,Khlong Toei,13.72323,100.56412,Hotel room,1299,1,4,2020-03-03,0.12,6,362,0,
33975911,JW condo,256559214,พัชญ์สิตา,,Don Mueang,13.92491,100.59958,Entire home/apt,1200,7,1,2019-06-19,0.03,1,180,0,
33977839,Superior Room with Breakfast,256532416,V One Pride,,Khlong Toei,13.72264,100.5635,Hotel room,1150,1,2,2020-02-08,0.06,6,362,0,
33978264,Premimum Room with Breakfast,256532416,V One Pride,,Khlong Toei,13.71695,100.56843,Hotel room,1599,1,0,,,6,362,0,
34187525,PPMSpace Serviced Apartment Bangna/Studio#2,257875559,PPMSpace,,Bang Na,13.67875,100.60214,Private room,1200,1,0,,,5,365,0,
34188049,A29 STERILIZED! on nut-BTS @ 20min to siam centre,231391633,Riley,,Khlong Toei,13.70392,100.5937,Entire home/apt,1096,28,2,2020-04-15,0.05,51,17,0,
34188067,PPMSpace Serviced Apartment Bangna/Studio#3,257875559,PPMSpace,,Bang Na,13.67873,100.60214,Private room,1200,1,0,,,5,365,0,
33979399,"Superior Room"" Room Only """,256532416,V One Pride,,Khlong Toei,13.71498,100.56934,Hotel room,1150,1,0,,,6,362,0,
33979538,"Deluxe Room""Room Only""",256532416,V One Pride,,Khlong Toei,13.7152,100.56981,Hotel room,999,1,13,2019-11-27,0.31,6,362,0,
34188198,Privat Home . Condo for long Stayers at Sukhumvit,1966830,Marcel,,Khlong Toei,13.70552,100.59734,Entire home/apt,1100,14,3,2019-11-30,0.08,1,181,0,
34188423,ICONDO SUKHAPIBAN 2 SERITHAI,258128394,Sa,,Bueng Kum,13.78282,100.67229,Entire home/apt,750,7,1,2019-05-22,0.02,1,365,0,
33979682,"Premimum Room"" Room Only """,256532416,V One Pride,,Khlong Toei,13.71677,100.56927,Hotel room,1340,1,0,,,6,362,0,
33980217,Family 2 bedroom apartment -5 minutes walk to BTS,1513875,Suchada,,Phaya Thai,13.7736,100.54079,Entire home/apt,2071,3,58,2022-09-20,1.41,4,340,25,
34188466,A31 STERILIZED!  on nut-BTS @ 20min to siam center,231391633,Riley,,Khlong Toei,13.70329,100.59396,Entire home/apt,1104,28,1,2019-05-04,0.02,51,16,0,
34189140,Hidden Gem in Asoke / Good offer for family,257460041,Dandora,,Khlong Toei,13.72979,100.55982,Private room,8000,1,0,,,4,365,0,
34191830,★Luxurious 1BR★BTS Asok/MRT Sukhumvit★Terminal 21,62257044,Ludoping,,Khlong Toei,13.73559,100.55884,Entire home/apt,1557,5,38,2022-09-01,0.92,55,104,25,
33982135,"41. MRT/BTS Asoke 1-min walk, Terminal 21, WIFI",47324488,Tony,,Vadhana,13.73954,100.56263,Entire home/apt,3023,1,84,2022-09-04,2.02,32,328,41,
34194447,Private Room at Huai Kwang (MRT),248753021,Napat,,Huai Khwang,13.78192,100.58466,Private room,700,7,0,,,1,90,0,
33983263,Deluxe Family Room with Shared Bathroom,256574184,Time Sabai 32,,Pom Prap Sattru Phai,13.74531,100.51563,Private room,1587,1,0,,,3,363,0,
34197707,"Boutique Room, near Victory Monument Sky Train",190548663,Chitsuda,,Phaya Thai,13.77087,100.54786,Private room,800,1,3,2020-01-02,0.08,1,90,0,
33992531,"44. MRT/BTS Asoke 1-min walk, Terminal 21, WIFI",47324488,Tony,,Vadhana,13.73995,100.56224,Entire home/apt,3023,1,63,2022-09-04,1.52,32,293,22,
34211957,5-BTS thong lo 附近高级泳池公寓/nana/暹罗/asok /5-10分钟 bts直达,187786849,Gravity,,Khlong Toei,13.71788,100.57533,Entire home/apt,942,3,25,2022-09-14,0.61,69,91,15,
33993451,"43. MRT/BTS Asoke 1-min walk, Terminal 21, WIFI",47324488,Tony,,Vadhana,13.73807,100.56227,Entire home/apt,1343,1,108,2022-09-16,2.61,32,274,47,
34212118,6-BTS 铜锣 E6站 高级泳池大房 免费短驳车到BTS 泳池 健身房 汗蒸房 均免费使用,187786849,Gravity,,Khlong Toei,13.7162,100.57542,Entire home/apt,942,3,29,2022-09-14,0.72,69,91,25,
33994132,"42. MRT/BTS Asoke 1-min walk, Terminal 21, WIFI",47324488,Tony,,Vadhana,13.73987,100.56184,Entire home/apt,1343,1,58,2022-09-15,1.41,32,312,19,
34212164,22-1bed room bts thonglo SuperiorSpaApartment,187786849,Gravity,,Khlong Toei,13.71814,100.57685,Entire home/apt,942,3,7,2022-09-19,1.12,69,90,7,
33994547,"45. MRT/BTS Asoke 1-min walk, Terminal 21, WIFI",47324488,Tony,,Vadhana,13.73995,100.56244,Entire home/apt,1102,1,79,2022-08-06,1.95,32,326,32,
34212332,16-BTS thong lo 站附近 高级泳池公寓/15分钟到达 四面佛 暹罗等知名景点,187786849,Gravity,,Khlong Toei,13.7185,100.57594,Entire home/apt,942,3,34,2022-09-21,0.84,69,365,26,
34003313,"1 BDR in Silom, Rooftop Duplex room, 450m to BTS",226619920,Tarinee,,Bang Rak,13.7217,100.52104,Private room,765,1,12,2022-09-16,0.35,9,89,4,
34212544,3-BTS thong lo 附近泳池公寓 直达暹罗 娜娜 四面佛 5-10分钟附近很多美食出行方便,187786849,Gravity,,Khlong Toei,13.71685,100.57533,Entire home/apt,942,3,19,2022-09-19,0.47,69,90,16,
34003734,Diamond S48,94578815,Mr.Nattapong,,Khlong Toei,13.70769,100.59863,Entire home/apt,1000,6,13,2022-09-01,0.35,1,326,4,
34212641,2-BTS thong lo 700m 免费短驳车接送 /公寓配置泳池 健身房 汗蒸房 市中心,187786849,Gravity,,Khlong Toei,13.71698,100.57715,Entire home/apt,942,3,37,2022-09-19,0.91,69,91,21,
34003804,The Rich 曼谷ICONSIAM最大购物中心5分钟 bts湄南河夜景网红房good room,127982333,Seven,,Khlong San,13.72082,100.49472,Entire home/apt,1980,2,5,2020-02-04,0.12,5,43,0,
34213072,20-BTS thong lo附近 泳池公寓 30-36平米大一房 直达asok 暹罗10分钟到达,187786849,Gravity,,Khlong Toei,13.7164,100.57668,Entire home/apt,942,3,15,2022-04-28,0.37,69,90,6,
34213418,13-曼谷市中心豪华日式温泉酒店公寓bts thonglo 本地小吃市场 免费泳池 健身房,187786849,Gravity,,Khlong Toei,13.71669,100.57551,Entire home/apt,942,3,73,2022-09-21,1.81,69,91,50,
34003879,Bangkok Feliz Sukhumvit  69 High tech Apartment,238633834,Chutimom,,Khlong Toei,13.71428,100.59161,Entire home/apt,1450,3,1,2022-08-26,1,1,365,1,
34005780,30days! AirportLink Sukhumvit NANA MaxValu 2BR(4P),201677068,Curry,,Ratchathewi,13.75089,100.55503,Entire home/apt,1433,2,25,2022-09-04,0.61,207,362,1,
34213639,7-曼谷市中心豪华日式温泉酒店公寓 短驳车接送bts thonglo 本地小吃市场 免费泳池 健身房,187786849,Gravity,,Khlong Toei,13.71687,100.57518,Entire home/apt,942,3,18,2022-09-05,0.79,69,91,14,
34009195,NatGuestHouse,256788913,Natthakit,,Pra Wet,13.73142,100.70078,Entire home/apt,1500,2,15,2019-12-10,0.36,1,0,0,
34009208,Near Big the mall /Cheap Bangkok Local /Thai house,188365313,珍珠,,Khan Na Yao,13.83844,100.67929,Private room,399,1,2,2019-12-08,0.05,1,365,0,
34213752,Arte Hotel Bangkok,256945386,Arte,,Vadhana,13.74122,100.55996,Hotel room,2600,1,1,2019-11-10,0.03,1,365,0,
34214260,-Elegant 1BR-BTS Asok/MRT Sukhumvit-Terminal 21,62257044,Ludoping,,Khlong Toei,13.73523,100.55746,Entire home/apt,1414,5,38,2022-09-01,0.93,55,175,15,
34010328,Khun Rabbit Home,256797045,Pathsirathcha,,Don Mueang,13.92147,100.57877,Private room,800,1,0,,,1,83,0,
34216946,นาดาแมนชั่น,258327641,สุรชัย,,Bang Kapi,13.75074,100.62013,Shared room,370,1,0,,,1,90,0,
34224842,6/ Luxury living sky pool 5mins walk BTS Asok Nana,234983307,Luke,,Khlong Toei,13.73597,100.5591,Entire home/apt,1296,1,109,2022-09-19,2.64,9,249,46,
34017322,ENTIRE VINTAGE HOUSE/2minBTS Chongnonsi/MaHaNaKhon,256849080,Mesook,,Bang Rak,13.72304,100.52839,Entire home/apt,2900,2,75,2022-03-30,1.80,2,0,6,
34226955,The loft residence ห้อง 400,256921750,Karnjana,,Bang Khae,13.73699,100.36893,Private room,2000,1,0,,,5,365,0,
34024658,N.96 | 39 SQM studio suite next to Novotel Hotel,256916551,Pooh,,Khlong Toei,13.73963,100.55338,Entire home/apt,1150,1,93,2022-09-01,2.26,4,330,29,
34025148,Elio Sukhumvit 64,31915801,Apinya,,Phra Khanong,13.68421,100.60502,Private room,600,7,2,2019-12-19,0.05,1,365,0,
34231571,Phongsai mansion,258442871,Pirat,,Wang Thong Lang,13.8015,100.59542,Private room,500,1,0,,,1,179,0,
34025219,The loft residence ห้อง 403,256921750,Karnjana,,Bang Khae,13.73851,100.36845,Private room,4000,1,0,,,5,180,0,
34028785,142/88 Fuse sense bangkae (condo),250796943,Sine,,Bang Khae,13.70998,100.3953,Entire home/apt,1200,1,0,,,1,180,0,
34232310,Ekkamai高端公寓/日本区thonglor/区域最高楼/临夜市/20分钟直达四面佛,225347230,Mango,,Khlong Toei,13.71914,100.58497,Entire home/apt,2004,180,17,2020-04-25,0.41,2,43,0,
34029149,Heart of Thonglor 2 beds duplex perfect for family,54422142,Atcharat,,Vadhana,13.73922,100.5792,Entire home/apt,4300,30,0,,,2,363,0,
34030023,AMA Hostel Bangkok : Family Room Private Bathrooms,226941867,Nakun,,Phra Nakhon,13.74617,100.50122,Private room,6000,1,0,,,8,0,0,
34233107,Super Deal 750 Per night one bedroom @Phetkasemt,235377495,Kanyanat,,Bang Khae,13.70999,100.38116,Entire home/apt,750,4,15,2022-08-22,0.37,6,236,5,
34030933,2 BR❤Near BTS Thong lo❤Downtown❤Emporium❤WiFi,254480314,Yean,,Vadhana,13.73073,100.57508,Entire home/apt,2492,2,1,2022-01-06,0.12,5,115,1,
34235064,SUPERB SKY VIEW Condo near MRT-Samyan,102454560,Peetikarn,,Bang Rak,13.73205,100.526,Entire home/apt,1626,28,13,2022-05-29,0.32,2,0,6,
34031000,Life Asoke MRT Petchburi & Airport rail link,27722784,Chidapa,,Huai Khwang,13.75147,100.56477,Private room,2100,7,5,2022-07-27,0.15,1,365,2,
34239228,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,,Ratchathewi,13.75093,100.55622,Entire home/apt,1071,2,98,2022-08-14,2.39,207,361,24,
34031064,Pratunam 19 Hotel,256958433,Pratunam 19,,Ratchathewi,13.75278,100.5379,Private room,1190,1,7,2022-03-06,0.17,2,324,1,
34239559,Cozy Room at Ramkhamhaeng52 (42sq.m),258295779,Sarakorn,,Bang Kapi,13.75375,100.64489,Entire home/apt,500,1,24,2019-10-08,0.60,1,0,0,
34034265,The room Sukhumvit62 BTS Station Punnawithi,256973855,Soontaree,,Phra Khanong,13.68986,100.60776,Entire home/apt,850,1,1,2019-07-07,0.03,1,365,0,
34239571,30days!  Sukhumvit NANA spacious 1BR 2PPL near BTS,201677068,Curry,,Ratchathewi,13.7489,100.55491,Entire home/apt,1071,2,39,2022-07-23,0.95,207,356,4,
34039780,Real Thailand teenager. Thailand lifestyle.,257029796,Victorz,,Chatu Chak,13.82173,100.58289,Private room,1490,1,0,,,1,365,0,
34244986,BTS旁/治安好/富人区/位置超棒，曼谷华人画廊房间 双床房，3人入住！,65475871,海马房子,,Khlong Toei,13.72773,100.57038,Private room,1150,1,4,2019-07-21,0.10,3,91,0,
34044971,Large Villa Garden BBQ 400m to MRT City Center,95548084,Mod Apiluk,,Huai Khwang,13.79342,100.57586,Entire home/apt,3601,1,21,2022-07-23,0.52,25,64,4,
34249760,Better Lifestyle here New Nordic Town&Night Market,165997904,Aska,,Huai Khwang,13.77284,100.57908,Entire home/apt,750,20,28,2022-06-21,0.68,1,0,2,
34250983,曼谷 一室一厅 酒店式公寓 网红芒果糯米饭  短驳车接送bts thonglo 直达暹罗广场,67585919,Summer,,Khlong Toei,13.7193,100.57551,Entire home/apt,1201,3,10,2022-09-17,0.25,22,365,6,
34290331,Luxury Stay Heart of BKK @ Rachada MRT,190915050,Gene,,Huai Khwang,13.76804,100.57926,Entire home/apt,888,1,1,2019-05-19,0.02,5,0,0,
34251195,1bed@sukhumvit 36 >>9min walk to bts Thong lo,67585919,Summer,,Khlong Toei,13.71645,100.5757,Entire home/apt,1077,20,15,2022-04-15,0.39,22,365,5,
34290872,Scenic view BKK Cozy Living Ideo @ Onnut BTS,190915050,Gene,,Vadhana,13.70573,100.60205,Entire home/apt,1159,28,6,2021-09-11,0.15,5,268,0,
